,State,County,Entity,Facility ID,Plant Name,Status,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Primary Purpose,Primary Energy Source,Secondary Energy Source,Initial Year of Operation,location,latlons,lat,lon
1230,IL,Peoria,Ameren Energy Resources Generating Co.,856,E D Edwards,OP,136.0,95.0,105.0,22,SUB,BIT,1960,Peoria+IL,"[-89.5889864, 40.6936488]",40.6936488,-89.5889864
1231,IL,Peoria,Ameren Energy Resources Generating Co.,856,E D Edwards,OP,280.5,240.0,255.0,22,SUB,BIT,1968,Peoria+IL,"[-89.5889864, 40.6936488]",40.6936488,-89.5889864
1232,IL,Peoria,Ameren Energy Resources Generating Co.,856,E D Edwards,OP,363.8,315.0,335.0,22,SUB,BIT,1972,Peoria+IL,"[-89.5889864, 40.6936488]",40.6936488,-89.5889864
1233,IL,Fulton,Ameren Energy Resources Generating Co.,6016,Duck Creek,OP,441.0,410.0,425.0,22,SUB,,1976,Fulton+IL,"[-90.1595705, 41.8672508]",41.8672508,-90.1595705
1234,WI,Oneida, Wausau Paper Mills LLC,50933,Rhinelander Mill,OP,9.3,6.3,8.5,322122,BIT,,1958,Oneida+WI,"[-88.22664340000001, 44.4799393]",44.4799393,-88.22664340000001
1235,UT,Salt Lake,Kennecott Utah Copper,56163,KUCC,OP,50.0,50.0,50.0,331,BIT,NG,1943,Salt Lake+UT,"[-111.8910474, 40.7607793]",40.7607793,-111.8910474
1236,UT,Salt Lake,Kennecott Utah Copper,56163,KUCC,OP,25.0,25.0,25.0,331,BIT,NG,1943,Salt Lake+UT,"[-111.8910474, 40.7607793]",40.7607793,-111.8910474
1237,UT,Salt Lake,Kennecott Utah Copper,56163,KUCC,OP,25.0,25.0,25.0,331,BIT,NG,1946,Salt Lake+UT,"[-111.8910474, 40.7607793]",40.7607793,-111.8910474
1238,UT,Salt Lake,Kennecott Utah Copper,56163,KUCC,OP,82.0,75.0,75.0,331,BIT,NG,1958,Salt Lake+UT,"[-111.8910474, 40.7607793]",40.7607793,-111.8910474
1239,PA,Northumberland,Mount Carmel Cogen Inc,10343,Foster Wheeler Mt Carmel Cogen,OP,47.3,43.0,40.0,22,WC,NG,1990,Northumberland+PA,"[-76.7974653, 40.8917519]",40.8917519,-76.7974653
1240,NV,Eureka,"Newmont Nevada Energy Investment, LLC",56224,TS Power Plant,OP,242.0,218.4,219.2,22,SUB,,2008,Eureka+NV,"[-115.9607803, 39.5124858]",39.5124858,-115.9607803
1241,PA,Blair,American Eagle Paper Mills,50284,American Eagle Paper Mills,SB,2.5,2.5,2.5,322122,BIT,DFO,1929,Blair+PA,"[-78.3842227, 40.4531318]",40.4531318,-78.3842227
1242,PA,Blair,American Eagle Paper Mills,50284,American Eagle Paper Mills,SB,4.5,4.5,4.5,322122,BIT,DFO,1930,Blair+PA,"[-78.3842227, 40.4531318]",40.4531318,-78.3842227
1243,PA,Blair,American Eagle Paper Mills,50284,American Eagle Paper Mills,SB,3.0,3.0,3.0,322122,BIT,DFO,1936,Blair+PA,"[-78.3842227, 40.4531318]",40.4531318,-78.3842227
1244,PA,Blair,American Eagle Paper Mills,50284,American Eagle Paper Mills,OP,7.5,7.0,7.1,322122,BIT,,1958,Blair+PA,"[-78.3842227, 40.4531318]",40.4531318,-78.3842227
1245,MI,Alpena,"Decorative Panels International, Inc.",10149,Decorative Panels Intl,OP,7.5,6.8,7.2,321,BIT,NG,1957,Alpena+MI,"[-83.4327528, 45.0616794]",45.0616794,-83.4327528
1246,CA,San Bernardino,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,SB,7.5,7.0,7.0,325188,BIT,NG,1947,San Bernardino+CA,"[-117.2897652, 34.1083449]",34.1083449,-117.2897652
1247,CA,San Bernardino,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,OP,27.5,25.0,25.0,325188,BIT,NG,1978,San Bernardino+CA,"[-117.2897652, 34.1083449]",34.1083449,-117.2897652
1248,CA,San Bernardino,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,OP,27.5,25.0,25.0,325188,BIT,NG,1978,San Bernardino+CA,"[-117.2897652, 34.1083449]",34.1083449,-117.2897652
1249,SC,Kershaw,Invista,10795,Camden South Carolina,OP,5.5,5.5,5.5,325211,BIT,NG,1952,Kershaw+SC,"[-80.5836836, 34.5518201]",34.5518201,-80.5836836
1250,SC,Kershaw,Invista,10795,Camden South Carolina,OS,5.5,5.5,5.5,325211,BIT,NG,1952,Kershaw+SC,"[-80.5836836, 34.5518201]",34.5518201,-80.5836836
1251,SC,Kershaw,Invista,10795,Camden South Carolina,OP,19.0,17.5,18.0,325211,BIT,NG,1993,Kershaw+SC,"[-80.5836836, 34.5518201]",34.5518201,-80.5836836
1252,MA,Bristol,"Dominion Energy New England, LLC",1619,Brayton Point,OP,241.0,243.5,246.9,22,BIT,NG,1963,Bristol+MA,"[-71.1448516, 41.7938406]",41.7938406,-71.1448516
1253,MA,Bristol,"Dominion Energy New England, LLC",1619,Brayton Point,OP,241.0,244.0,249.3,22,BIT,NG,1964,Bristol+MA,"[-71.1448516, 41.7938406]",41.7938406,-71.1448516
1254,MA,Bristol,"Dominion Energy New England, LLC",1619,Brayton Point,OP,642.6,612.0,638.0,22,BIT,NG,1969,Bristol+MA,"[-71.1448516, 41.7938406]",41.7938406,-71.1448516
1255,MA,Essex,"Dominion Energy New England, LLC",1626,Salem Harbor,OP,81.9,79.7,81.4,22,BIT,RFO,1952,Essex+MA,"[-70.7829315, 42.63195820000001]",42.63195820000001,-70.7829315
1256,MA,Essex,"Dominion Energy New England, LLC",1626,Salem Harbor,OP,82.0,78.0,78.8,22,BIT,RFO,1952,Essex+MA,"[-70.7829315, 42.63195820000001]",42.63195820000001,-70.7829315
1257,MA,Essex,"Dominion Energy New England, LLC",1626,Salem Harbor,OP,165.7,149.8,149.9,22,BIT,RFO,1958,Essex+MA,"[-70.7829315, 42.63195820000001]",42.63195820000001,-70.7829315
1258,MI,Alger,Neenah Paper Michigan Inc.,54867,Neenah Paper Munising Mill,OP,6.2,5.8,5.8,322122,BIT,,1930,Alger+MI,"[-84.1208666, 44.12562570000001]",44.12562570000001,-84.1208666
1259,WV,Marshall,PPG Industries Inc Natrium,50491,PPG Natrium Plant,OP,7.5,7.5,7.5,325,BIT,NG,1943,Marshall+WV,"[-80.6770787, 39.8926818]",39.8926818,-80.6770787
1260,WV,Marshall,PPG Industries Inc Natrium,50491,PPG Natrium Plant,SB,7.5,7.5,7.5,325,BIT,NG,1943,Marshall+WV,"[-80.6770787, 39.8926818]",39.8926818,-80.6770787
1261,WV,Marshall,PPG Industries Inc Natrium,50491,PPG Natrium Plant,OP,26.0,26.0,26.0,325,BIT,NG,1954,Marshall+WV,"[-80.6770787, 39.8926818]",39.8926818,-80.6770787
1262,WV,Marshall,PPG Industries Inc Natrium,50491,PPG Natrium Plant,OP,82.0,82.0,82.0,325,BIT,NG,1966,Marshall+WV,"[-80.6770787, 39.8926818]",39.8926818,-80.6770787
1263,MD,Allegany,NewPage Corp-Luke,50282,Luke Mill,OP,35.0,32.0,26.0,322122,BIT,BLQ,1958,Allegany+MD,"[-78.6114999, 39.6255251]",39.6255251,-78.6114999
1264,MD,Allegany,NewPage Corp-Luke,50282,Luke Mill,OP,30.0,28.0,24.0,322122,BIT,BLQ,1979,Allegany+MD,"[-78.6114999, 39.6255251]",39.6255251,-78.6114999
1265,WI,Outagamie,Thilmany LLC,54098,Kaukauna Paper Mill,OP,12.0,12.0,12.0,322122,BIT,PC,1967,Outagamie+WI,"[-88.4016041, 44.4636545]",44.4636545,-88.4016041
1266,ME,Oxford,NewPage Corporation,10495,Rumford Cogeneration,OP,102.6,85.0,95.0,22,BIT,TDF,1990,Oxford+ME,"[-70.4931557, 44.1317459]",44.1317459,-70.4931557
1267,MN,Crow Wing,Wausau Paper Mills LLC,50636,Wausau Paper Mills LLC,OP,0.6,0.4,0.5,322122,BIT,NG,1959,Crow Wing+MN,"[-94.2924998, 46.2799671]",46.2799671,-94.2924998
1268,OH,Ross,P H  Glatfelter Company,10244,P H Glatfelter Co -Chillicothe Facility,OP,27.2,18.5,21.4,322122,BIT,BLQ,1978,Ross+OH,"[-84.65050339999999, 39.3122782]",39.3122782,-84.65050339999999
1269,PA,Beaver,Horsehead Corporation,50130,G F Weaton Power Station,OP,60.0,56.0,60.0,331,SUB,BIT,1958,Beaver+PA,"[-80.30478459999999, 40.6953437]",40.6953437,-80.30478459999999
1270,PA,Beaver,Horsehead Corporation,50130,G F Weaton Power Station,OP,60.0,56.0,60.0,331,SUB,BIT,1958,Beaver+PA,"[-80.30478459999999, 40.6953437]",40.6953437,-80.30478459999999
1271,PA,Indiana,GenOn Wholesale Generation LP,3130,Seward,OP,585.0,525.0,525.0,22,WC,BIT,2004,Indiana+PA,"[-79.15253489999999, 40.6214551]",40.6214551,-79.15253489999999
1272,TX,Limestone,NRG Texas Power LLC,298,Limestone,OP,910.4,831.0,831.0,22,LIG,SUB,1985,Limestone+TX,"[-96.663812, 31.5461078]",31.5461078,-96.663812
1273,TX,Limestone,NRG Texas Power LLC,298,Limestone,OP,956.8,858.0,858.0,22,LIG,SUB,1986,Limestone+TX,"[-96.663812, 31.5461078]",31.5461078,-96.663812
1274,TX,Fort Bend,NRG Texas Power LLC,3470,W A Parish,OP,734.1,659.0,659.0,22,SUB,NG,1977,Fort Bend+TX,"[-95.81428849999999, 29.5692614]",29.5692614,-95.81428849999999
1275,TX,Fort Bend,NRG Texas Power LLC,3470,W A Parish,OP,734.1,653.0,653.0,22,SUB,NG,1978,Fort Bend+TX,"[-95.81428849999999, 29.5692614]",29.5692614,-95.81428849999999
1276,TX,Fort Bend,NRG Texas Power LLC,3470,W A Parish,OP,614.6,577.0,577.0,22,SUB,NG,1980,Fort Bend+TX,"[-95.81428849999999, 29.5692614]",29.5692614,-95.81428849999999
1277,TX,Fort Bend,NRG Texas Power LLC,3470,W A Parish,OP,654.0,610.0,610.0,22,SUB,NG,1982,Fort Bend+TX,"[-95.81428849999999, 29.5692614]",29.5692614,-95.81428849999999
1278,MA,Hampden,FirstLight Power Resources Services LLC,1606,Mount Tom,OP,136.0,143.6,145.7,22,BIT,DFO,1960,Hampden+MA,"[-72.4134167, 42.0639841]",42.0639841,-72.4134167
1279,KY,Boone,Duke Energy Kentucky Inc,6018,East Bend,OP,669.3,600.0,600.0,22,BIT,,1981,Boone+KY,"[-84.7315563, 38.9940572]",38.9940572,-84.7315563
1280,NC,Edgecombe,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,OP,57.4,57.8,57.8,22,BIT,,1990,Edgecombe+NC,"[-77.6536125, 35.8840053]",35.8840053,-77.6536125
1281,NC,Edgecombe,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,OP,57.4,57.8,57.8,22,BIT,,1990,Edgecombe+NC,"[-77.6536125, 35.8840053]",35.8840053,-77.6536125
1282,VA,City of Richmond,Spruance Operating Services LLC,54081,Spruance Genco LLC,OP,57.4,52.5,52.5,22,BIT,,1992,City of Richmond+VA,"[-77.4360481, 37.5407246]",37.5407246,-77.4360481
1283,VA,City of Richmond,Spruance Operating Services LLC,54081,Spruance Genco LLC,OP,57.4,52.5,52.5,22,BIT,,1992,City of Richmond+VA,"[-77.4360481, 37.5407246]",37.5407246,-77.4360481
1284,VA,City of Richmond,Spruance Operating Services LLC,54081,Spruance Genco LLC,OP,57.4,42.5,42.5,22,BIT,TDF,1992,City of Richmond+VA,"[-77.4360481, 37.5407246]",37.5407246,-77.4360481
1285,VA,City of Richmond,Spruance Operating Services LLC,54081,Spruance Genco LLC,OP,57.4,42.5,42.5,22,BIT,TDF,1992,City of Richmond+VA,"[-77.4360481, 37.5407246]",37.5407246,-77.4360481
1286,NJ,Cape May,RC Cape May Holdings LLC,2378,B L England,OP,136.0,113.0,113.0,22,BIT,SUB,1962,Cape May+NJ,"[-74.90600529999999, 38.9351125]",38.9351125,-74.90600529999999
1287,NJ,Cape May,RC Cape May Holdings LLC,2378,B L England,OP,163.2,155.0,155.0,22,BIT,SUB,1964,Cape May+NJ,"[-74.90600529999999, 38.9351125]",38.9351125,-74.90600529999999
1288,NC,Halifax,KAPSTONE Kraft Paper Corp,50254,KapStone Kraft Paper Corp,OP,22.5,25.0,25.0,32213,BIT,WDS,1966,Halifax+NC,"[-77.5894199, 36.328486]",36.328486,-77.5894199
1289,WV,Fayette,WVA Manufacturing LLC,50012,Alloy Steam Station,OS,40.0,38.0,39.0,331,BIT,,1950,Fayette+WV,"[-81.0754657, 38.0615913]",38.0615913,-81.0754657
1290,NC,Halifax,Westmoreland Partners,54035,Roanoke Valley Energy Facililty I,OP,182.3,165.0,167.2,22,BIT,,1994,Halifax+NC,"[-77.5894199, 36.328486]",36.328486,-77.5894199
1291,NC,Halifax,Westmoreland Partners,54755,Roanoke Valley Energy Facility II,OP,57.8,44.0,45.1,22,BIT,,1995,Halifax+NC,"[-77.5894199, 36.328486]",36.328486,-77.5894199
1292,MI,Delta,NewPage Corp-Escanaba,10208,Escanaba Paper Company,OP,27.2,32.0,32.0,322122,BIT,WDS,1969,Delta+MI,"[-84.6620322, 42.7265775]",42.7265775,-84.6620322
1293,MI,Delta,NewPage Corp-Escanaba,10208,Escanaba Paper Company,OP,54.0,45.0,45.0,322122,BIT,WDS,1982,Delta+MI,"[-84.6620322, 42.7265775]",42.7265775,-84.6620322
1294,WI,Brown,Georgia Pacific Consumer Products,10360,Green Bay West Mill,OP,28.2,26.4,26.5,322122,BIT,PC,2005,Brown+WI,"[-87.9334803, 44.45616740000001]",44.45616740000001,-87.9334803
1295,WI,Brown,Georgia Pacific Consumer Products,10360,Green Bay West Mill,OP,10.0,7.5,7.5,322122,BIT,PC,1954,Brown+WI,"[-87.9334803, 44.45616740000001]",44.45616740000001,-87.9334803
1296,WI,Brown,Georgia Pacific Consumer Products,10360,Green Bay West Mill,OP,18.7,18.0,18.0,322122,BIT,PC,1963,Brown+WI,"[-87.9334803, 44.45616740000001]",44.45616740000001,-87.9334803
1297,WI,Brown,Georgia Pacific Consumer Products,10360,Green Bay West Mill,OP,28.9,23.0,23.0,322122,BIT,PC,1969,Brown+WI,"[-87.9334803, 44.45616740000001]",44.45616740000001,-87.9334803
1298,WI,Brown,Georgia Pacific Consumer Products,10360,Green Bay West Mill,OP,43.2,38.0,38.0,322122,BIT,PC,1985,Brown+WI,"[-87.9334803, 44.45616740000001]",44.45616740000001,-87.9334803
1299,WV,Monongalia,GenPower,56671,Longview Power LLC,OP,807.5,700.0,700.0,22,BIT,,2011,Monongalia+WV,"[-79.96403389999999, 39.6695849]",39.6695849,-79.96403389999999
1300,LA,Calcasieu,Entergy Gulf States - LA LLC,1393,R S Nelson,OP,614.6,550.0,540.0,22,SUB,,1982,Calcasieu+LA,"[-92.7115348, 31.0896313]",31.0896313,-92.7115348
1301,WI,Wood,NewPage Corporation,10234,Biron Mill,OP,17.0,15.3,15.3,322122,SUB,NG,1964,Wood+WI,"[-90.0746767, 44.4747774]",44.4747774,-90.0746767
1302,WI,Wood,NewPage Corporation,10234,Biron Mill,OP,7.5,7.5,7.5,322122,SUB,WDS,1947,Wood+WI,"[-90.0746767, 44.4747774]",44.4747774,-90.0746767
1303,WI,Wood,NewPage Corporation,10234,Biron Mill,OP,15.6,12.5,12.5,322122,BIT,,1957,Wood+WI,"[-90.0746767, 44.4747774]",44.4747774,-90.0746767
1304,WI,Wood,NewPage Corporation,10234,Biron Mill,OP,21.5,20.0,20.0,322122,SUB,NG,1987,Wood+WI,"[-90.0746767, 44.4747774]",44.4747774,-90.0746767
1305,WI,Portage,NewPage Corporation,10476,Whiting Mill,OP,4.1,4.1,4.1,322122,SUB,WDS,1951,Portage+WI,"[-89.46262019999999, 43.5391486]",43.5391486,-89.46262019999999
1306,WI,Marinette,NewPage Corporation,54857,Niagara Mill,OS,2.5,2.5,2.5,322122,BIT,WDS,1940,Marinette+WI,"[-87.6306623, 45.0999849]",45.0999849,-87.6306623
1307,WI,Marinette,NewPage Corporation,54857,Niagara Mill,OS,9.3,9.3,9.3,322122,BIT,WDS,1964,Marinette+WI,"[-87.6306623, 45.0999849]",45.0999849,-87.6306623
1308,AZ,NAVAJO,Catalyst Paper Corp,50805,Catalyst Paper Snowflake Mill,OP,27.2,26.0,27.0,322122,SUB,NG,1961,NAVAJO+AZ,"[-110.1402594, 35.4019765]",35.4019765,-110.1402594
1309,AZ,NAVAJO,Catalyst Paper Corp,50805,Catalyst Paper Snowflake Mill,OP,43.3,42.0,46.0,322122,SUB,NG,1974,NAVAJO+AZ,"[-110.1402594, 35.4019765]",35.4019765,-110.1402594
1310,TX,Rusk,Luminant Generation Company LLC,6146,Martin Lake,OP,793.2,800.0,815.0,22,LIG,SUB,1977,Rusk+TX,"[-95.15022139999999, 31.7960064]",31.7960064,-95.15022139999999
1311,TX,Rusk,Luminant Generation Company LLC,6146,Martin Lake,OP,793.2,805.0,820.0,22,LIG,SUB,1978,Rusk+TX,"[-95.15022139999999, 31.7960064]",31.7960064,-95.15022139999999
1312,TX,Rusk,Luminant Generation Company LLC,6146,Martin Lake,OP,793.2,805.0,820.0,22,LIG,SUB,1979,Rusk+TX,"[-95.15022139999999, 31.7960064]",31.7960064,-95.15022139999999
1313,TX,Titus,Luminant Generation Company LLC,6147,Monticello,OP,593.4,565.0,580.0,22,LIG,SUB,1974,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
1314,TX,Titus,Luminant Generation Company LLC,6147,Monticello,OP,593.4,565.0,580.0,22,LIG,SUB,1975,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
1315,TX,Titus,Luminant Generation Company LLC,6147,Monticello,OP,793.2,760.0,790.0,22,LIG,SUB,1995,Titus+TX,"[-94.976654, 33.2493126]",33.2493126,-94.976654
1316,VA,MONTGOMERY,Virginia Polytechnic Inst and State Unv,56785,Virginia Tech Power Plant,OP,6.3,2.5,6.3,611,BIT,NG,1976,MONTGOMERY+VA,"[-80.4103957, 37.2070304]",37.2070304,-80.4103957
1317,AR,Mississippi,Plum Point Energy Associates LLC,56456,Plum Point Energy Station,OP,720.0,670.0,670.0,22,SUB,DFO,2010,Mississippi+AR,"[-90.0746767, 35.8279728]",35.8279728,-90.0746767
1318,MN,Benton,CMP Sartell LLC,50252,International Paper Sartell Mill,OP,20.4,20.4,20.4,322122,BIT,WDS,1982,Benton+MN,"[-93.9732855, 45.7211058]",45.7211058,-93.9732855
1319,CO,Fremont,Black Hills/Colorado Elec.Util,462,W N Clark,OP,18.7,17.6,17.6,22,BIT,WDS,1955,Fremont+CO,"[-105.5005483, 38.5306514]",38.5306514,-105.5005483
1320,CO,Fremont,Black Hills/Colorado Elec.Util,462,W N Clark,OP,25.0,24.9,24.9,22,BIT,WDS,1959,Fremont+CO,"[-105.5005483, 38.5306514]",38.5306514,-105.5005483
1321,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,44.0,35.0,36.6,22,SUB,,1954,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1322,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,44.0,35.1,38.1,22,SUB,,1958,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1323,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,47.0,35.5,36.4,22,SUB,,1960,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1324,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,80.0,64.1,68.5,22,SUB,,1964,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1325,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,80.0,63.4,67.0,22,SUB,,1968,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1326,MI,Ingham,Lansing Board of Water and Light,1831,Eckert Station,OP,80.0,65.8,66.8,22,SUB,,1970,Ingham+MI,"[-84.3542049, 42.6468943]",42.6468943,-84.3542049
1327,MI,Eaton,Lansing Board of Water and Light,1832,Erickson Station,OP,154.7,153.5,155.8,22,SUB,,1973,Eaton+MI,"[-84.7733325, 42.5886496]",42.5886496,-84.7733325
1328,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,9.4,9.4,9.4,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1329,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,9.4,9.4,9.4,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1330,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,9.4,9.4,9.4,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1331,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,12.5,12.5,12.5,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1332,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,12.5,12.5,12.5,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1333,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,12.5,12.5,12.5,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1334,SC,Aiken,Savannah River Nuclear Solutions LLC,7652,US DOE Savannah River Site (D Area),OP,12.5,12.5,12.5,22,BIT,,1952,Aiken+SC,"[-81.7195533, 33.5604168]",33.5604168,-81.7195533
1335,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,OP,1.0,1.0,1.0,322122,BIT,,2009,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1336,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,SB,1.5,1.5,1.5,322122,BIT,,2009,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1337,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,OP,9.4,9.4,9.4,322122,BIT,,2009,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1338,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,OP,9.4,9.4,9.4,322122,BIT,,2009,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1339,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,OP,6.0,6.0,6.0,322122,BIT,,1924,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1340,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,SB,7.5,7.5,7.5,322122,BIT,,1930,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1341,OH,Butler,Smart Papers Holdings LLC,50247,Smart Papers LLC,OP,10.5,10.5,10.5,322122,BIT,,1930,Butler+OH,"[-82.4248862, 40.5883933]",40.5883933,-82.4248862
1342,MO,Jackson,KCP&L Greater Missouri Operations Co,2094,Sibley,OP,55.0,47.7,47.7,22,SUB,,1960,Jackson+MO,"[-89.6662063, 37.3822732]",37.3822732,-89.6662063
1343,MO,Jackson,KCP&L Greater Missouri Operations Co,2094,Sibley,OP,50.0,50.6,50.6,22,SUB,,1962,Jackson+MO,"[-89.6662063, 37.3822732]",37.3822732,-89.6662063
1344,MO,Jackson,KCP&L Greater Missouri Operations Co,2094,Sibley,OP,419.0,363.8,363.8,22,SUB,TDF,1969,Jackson+MO,"[-89.6662063, 37.3822732]",37.3822732,-89.6662063
1345,MO,Buchanan,KCP&L Greater Missouri Operations Co,2098,Lake Road,OP,90.0,93.0,93.0,22,SUB,NG,1966,Buchanan+MO,"[-94.81059549999999, 39.6349791]",39.6349791,-94.81059549999999
1346,VA,PORTSMOUTH CITY,Portsmouth Operating Services LLC,10071,Portsmouth Genco LLC,OP,57.4,57.5,57.5,22,BIT,,1988,PORTSMOUTH CITY+VA,"[-76.2982742, 36.8354258]",36.8354258,-76.2982742
1347,VA,PORTSMOUTH CITY,Portsmouth Operating Services LLC,10071,Portsmouth Genco LLC,OP,57.4,57.5,57.5,22,BIT,,1988,PORTSMOUTH CITY+VA,"[-76.2982742, 36.8354258]",36.8354258,-76.2982742
1348,AK,Fairbanks North Star,Doyon Utilities,50308,Utility Plants Section,OP,5.0,24.0,17.3,92,SUB,,1955,Fairbanks North Star+AK,"[-146.4744155, 64.9526102]",64.9526102,-146.4744155
1349,AK,Fairbanks North Star,Doyon Utilities,50308,Utility Plants Section,OS,2.5,,,92,SUB,,1945,Fairbanks North Star+AK,"[-146.4744155, 64.9526102]",64.9526102,-146.4744155
1350,AK,Fairbanks North Star,Doyon Utilities,50308,Utility Plants Section,OP,5.0,,,92,SUB,,1955,Fairbanks North Star+AK,"[-146.4744155, 64.9526102]",64.9526102,-146.4744155
1351,AK,Fairbanks North Star,Doyon Utilities,50308,Utility Plants Section,OP,5.0,,,92,SUB,,1955,Fairbanks North Star+AK,"[-146.4744155, 64.9526102]",64.9526102,-146.4744155
1352,AK,Fairbanks North Star,Doyon Utilities,50308,Utility Plants Section,OP,5.0,,,92,SUB,,1989,Fairbanks North Star+AK,"[-146.4744155, 64.9526102]",64.9526102,-146.4744155
1353,MI,Oakland,DTE Pontiac North LLC,10111,DTE Pontiac North LLC,OS,28.9,19.0,26.9,22,BIT,,1987,Oakland+MI,"[-83.1434573, 42.7561109]",42.7561109,-83.1434573
1354,TX,Goliad,Coleto Creek Power LP,6178,Coleto Creek,OP,622.4,592.4,592.4,22,SUB,,1980,Goliad+TX,"[-97.38832649999999, 28.6683252]",28.6683252,-97.38832649999999
1355,TX,Robertson,Optim Energy LLC,7030,Twin Oaks Power One,OP,174.6,152.0,153.0,22,LIG,NG,1990,Robertson+TX,"[-96.49297969999999, 31.0080004]",31.0080004,-96.49297969999999
1356,TX,Robertson,Optim Energy LLC,7030,Twin Oaks Power One,OP,174.6,153.0,154.0,22,LIG,NG,1991,Robertson+TX,"[-96.49297969999999, 31.0080004]",31.0080004,-96.49297969999999
1357,CA,San Joaquin,DTE Stockton LLC,54238,Port of Stockton Energy Facility,OS,54.0,44.0,44.0,22,BIT,PC,1987,San Joaquin+CA,"[-120.1890447, 36.6066162]",36.6066162,-120.1890447
1358,FL,Duval,Cedar Bay Operating Services LLC,10672,Cedar Bay Generating Company LP,OP,291.6,250.0,250.0,22,BIT,WDS,1994,Duval+FL,"[-81.6035062, 30.3500511]",30.3500511,-81.6035062
1359,TX,Freestone,Big Brown Power Company LLC,3497,Big Brown,OP,593.4,600.0,606.0,22,LIG,SUB,1971,Freestone+TX,"[-96.15269850000001, 31.7534889]",31.7534889,-96.15269850000001
1360,TX,Freestone,Big Brown Power Company LLC,3497,Big Brown,OP,593.4,595.0,602.0,22,LIG,SUB,1972,Freestone+TX,"[-96.15269850000001, 31.7534889]",31.7534889,-96.15269850000001
1361,TX,Robertson,Oak Grove Management Co LLC,6180,Oak Grove,OP,916.8,840.0,840.0,22,LIG,NG,2010,Robertson+TX,"[-96.49297969999999, 31.0080004]",31.0080004,-96.49297969999999
1362,TX,Robertson,Oak Grove Management Co LLC,6180,Oak Grove,OP,878.6,825.0,825.0,22,LIG,NG,2011,Robertson+TX,"[-96.49297969999999, 31.0080004]",31.0080004,-96.49297969999999
1363,TX,Milam,Sandow Power Co LLC,52071,Sandow No 5,OP,661.5,570.0,570.0,22,LIG,DFO,2010,Milam+TX,"[-93.8457416, 31.4324041]",31.4324041,-93.8457416
