Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,Hydrogen Status Link,NG Vehicle Class,E85 Blender Pump,EV Connector Types
LPG,Thompson Gas,18175 Highway 29 S,Union Springs,AL,36089,334-738-2337,32.14614,-85.7134,2013-03-31,,,,
ELEC,Lake Shore Ford,244 Melton Rd,Burns Harbor,IN,46304,,41.6047281,-87.1125965,2013-07-25,,,,J1772
LPG,Schwan's Fine Foods,7550 N Virginia,Reno,NV,89506,,39.59323,-119.835,2012-08-31,,,,
CNG,Pima Community College District Support Services,6680 S Country Club Rd,Tucson,AZ,85709,,32.131408,-110.927286,2013-09-30,,HD,,
E85,Princeton Plasma Physics Laboratory,100 Stellarator Rd,Princeton,NJ,8453,,40.350011,-74.604169,2014-08-05,,,FALSE,
CNG,JFK Airport Travel Plaza - National Grid - Clean Energy,150th Ave and 147th St,Jamaica,NY,11430,718-553-0501  866-809-4869,40.646363,-73.798293,2014-05-02,,MD,,
ELEC,"Walgreens - Kansas City, KS #7550",7739 State Ave,Kansas City,KS,66112,800-663-5633,39.115817,-94.759833,2014-08-11,,,,J1772
ELEC,Kwik Trip #486,1061 E Johnson,Fond du Lac,WI,54935,920-921-2830,43.7837137,-88.4075536,2014-04-21,,,,NEMA520
ELEC,Outrigger Reef,2169 Kalia Rd,Honolulu,HI,96815,888-833-2148  808-923-3111,21.2778377,-157.8336024,2014-05-02,,,,J1772
LPG,Southern Propane,3216 Highway 15 N,Bay Springs,MS,39422,601-764-2306,31.9939642,-89.2878127,2014-06-03,,,,
ELEC,"Walgreens - Kansas City, MO #4235",7500 Wornall Rd,Kansas City,MO,64114,800-663-5633,38.9920045,-94.5947077,2014-08-11,,,,J1772
ELEC,OUC,1 Jeff Fuqua Blvd,Orlando,FL,32827,888-758-4389,28.4310857,-81.3080758,2014-08-11,,,,NEMA520 J1772
ELEC,San Diego Naval Base - Barrio Logan,2730 McKean St,San Diego,CA,92136,,32.683322,-117.122608,2014-06-03,,,,NEMA520 J1772
LPG,Greene's Gas Co,2625 S Huron Rd,Kawkawlin,MI,48631,989-684-3701,43.6640693,-83.9500046,2014-05-02,,,,
LPG,Morales Industries,1324 State Highway 173 N,Devine,TX,78016,830-663-9497,29.1519,-98.92115,2013-02-28,,,,
CNG,Clean Energy - Long Beach Airport,2951 Junipero Ave,Long Beach,CA,90755,866-809-4869,33.810964,-118.163013,2014-05-02,,HD,,
E85,Kwik Trip #465,9250 Springbrook Dr NW,Coon Rapids,MN,55433,763-786-1558,45.1385218,-93.272466,2014-05-02,,,FALSE,
ELEC,OUC,5971 Pershing Ave,Orlando,FL,32822,888-758-4389,28.4993668,-81.3039398,2014-08-11,,,,NEMA520 J1772
ELEC,Shearer Chevrolet,1675 Shelburne Rd,South Burlington,VT,5403,,44.427129,-73.212248,2013-10-25,,,,J1772
ELEC,Bryant's Auto Electric,1753 Grant St,Santa Clara,CA,95050,408-654-9570,37.3579857,-121.9437682,2013-04-25,,,,J1772
ELEC,PALM LAKE,15310 Amberly Dr,Tampa,FL,33647,888-758-4389,28.09169,-82.4035159,2014-08-11,,,,J1772
ELEC,CHARLES COUNTY,3225 Ruth B Swann Dr,Indian Head,MD,20640,888-758-4389,38.6235123,-77.0869293,2014-08-11,,,,NEMA520 J1772
ELEC,City of Chula Vista - Parkway Community Center & Gym,373 Park Way,Chula Vista,CA,91910,888-998-2546,32.637998,-117.082687,2014-08-11,,,,J1772
ELEC,WA Department of Labor & Industries - Department of Health - Department of Transportation,243 Israel Rd SE,Tumwater,WA,98501,360-236-3070,46.984193,-122.904856,2014-06-03,,,,NEMA520
LPG,West Central FS,560 N County Rd 300,Carthage,IL,62321,217-357-3996,40.398669,-91.211825,2013-02-28,,,,
ELEC,City of Palm Springs - Fleet Maintenance Yard,425 Civic Dr,Palm Springs,CA,92262,760-323-8214,33.828555,-116.515825,2013-07-31,,,,J1772
ELEC,BMW BLOOMFIELD,425 Bloomfield Ave,Bloomfield,NJ,7003,888-758-4389,40.7892417,-74.194571,2014-08-11,,,,J1772
E85,Speedway #9656,1005 Dixie Hwy,Elizabethtown,KY,42701,270-765-6767,37.7135557,-85.8768671,2014-03-06,,,FALSE,
ELEC,City of Buford - Community Center,2200 Buford Hwy NE,Buford,GA,30518,888-758-4389  770-945-6762,34.11390305,-83.99563,2013-11-30,,,,J1772
CNG,Covington Green Fuels Facility,10010 City Pond Rd,Covington,GA,30014,770-399-7800,33.6184832,-83.8492312,2013-11-30,,HD,,
ELEC,Inland Chevrolet,350 Carriage Cir,Hemet,CA,92545,,33.7417813,-117.0303965,2013-12-31,,,,J1772 CHADEMO
HY,Santa Ana,220 S Daisy Street,Santa Ana,CA,92703,,33.743006,-117.897247,2010-06-02,,,,
ELEC,Mark Hopkins InterContinental Hotel,1 Nob Hill,San Francisco,CA,94108,415-392-3434,37.791405,-122.410248,2013-12-31,,,,J1772
ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,707-442-1741,40.8006573,-124.1643737,2014-04-21,,,,J1772
ELEC,CONNECTBYHERTZ,327 E 64th St,New York,NY,10065,888-758-4389,40.7631531,-73.9604721,2014-08-11,,,,NEMA520 J1772
CNG,Clean Energy - Denver International Airport Maintenance,27651 E 81st Ave,Denver,CO,80249,,39.843538,-104.7096952,2013-07-31,,MD,,
E85,Kum & Go #558,959 S Glenstone Ave,Springfield,MO,65802,417-831-3190,37.196609,-93.262614,2014-03-06,,,FALSE,
ELEC,LADWP,111 N Hope St,Los Angeles,CA,90012,,34.0579752,-118.2493746,2014-02-05,,,,NEMA515
ELEC,Valet Parking,6501 Railroad Avenue SE,Snoqualmie,WA,98065,888-998-2546,47.542153,-121.836634,2014-08-11,,,,J1772
ELEC,Schaller Mitsubishi,25 Veterans Dr,New Britain,CT,6051,860-223-2230,41.649365,-72.770648,2014-05-02,,,,J1772
ELEC,PLUGNEVERYWHERE,2400 S Congress Ave,Austin,TX,78704,888-758-4389,30.2389984,-97.7550735,2014-08-11,,,,J1772
CNG,Gloucester Township Station,1729 Erial Rd,Gloucester Township,NJ,8012,,39.788385,-75.030806,2014-06-03,,MD,,
ELEC,Boucher Nissan - Waukesha,1451 E Moreland Blvd,Waukesha,WI,53186,262-542-5500,43.024353,-88.20646,2014-04-21,,,,J1772
CNG,OnCue Express #355,1605 Highway 2 S,Wilburton,OK,74578,405-338-8552,34.8987849,-95.3229538,2014-08-05,,HD,,
BD,Sampson County - North Carolina DOT,NC-1311,Clinton,NC,28328,,35.016086,-78.338425,2013-06-30,,,,
E85,Camp Lejeune Marine Corps Base,1070 Michael Rd,Camp Lejeune,NC,28542,,34.672015,-77.329518,2014-08-05,,,FALSE,
ELEC,"AAA - Auto Club of Southern California, Los Angeles Branch",2601 S Figueroa St,Los Angeles,CA,90007,213-741-3686,34.02828,-118.2778,2012-07-25,,,,J1772
LPG,Brentwood Services,1925 Brentwood St,High Point,NC,27260,336-883-2623,35.942635,-79.977698,2014-07-02,,,,
ELEC,GARLYN SHELTON,3101-3133 Texas 6 Frontage Rd,Bryan,TX,77802,888-758-4389,30.6638722,-96.3259643,2014-08-11,,,,J1772
LPG,Pennsylvania Turnpike Gibsonia Maintenance Facility,2996 Haberlein Rd,Gibsonia,PA,15044,,40.6078436,-79.9389554,2013-07-31,,,,
E85,H-E-B,1314 W Adams Ave,Temple,TX,76504,254-773-4145,31.102407,-97.35383,2013-11-30,,,FALSE,
ELEC,Beaverton Nissan,3855 SW Cedar Hills Blvd,Beaverton,OR,97005,503-643-8676,45.491816,-122.811724,2014-04-21,,,,J1772
E85,Albion Beer Well - Kelly Fuels,27815 C-Dr N,Albion,MI,49224,517-629-2845,42.265794,-84.758361,2014-05-02,,,FALSE,
ELEC,United Illuminating Co,180 Marsh Hill Rd,Orange,CT,6477,,41.2581913,-73.0004997,2014-04-21,,,,J1772
ELEC,Tesla Store and Service Center - Tesla,1200 Old Skokie Valley Rd,Highland Park,IL,60035,877-798-3752,42.1742546,-87.8161958,2014-04-21,,,,TESLA
LPG,Hunt-Ingram Gas Co,2406 Junction Hwy,Kerrville,TX,78028,830-895-5331,30.0737293,-99.1972801,2013-02-28,,,,
ELEC,350GREEN,2560 W Ball Rd,Anaheim,CA,92804,888-758-4389,33.817337,-117.974617,2014-08-11,,,,J1772
ELEC,"Fox Studio Operations- Galaxy Parking - Level P2 - Space 841, 842",10201 Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.0532,-118.412887,2014-08-11,,,,J1772
ELEC,Grossman Nissan,295 Middlesex Tpke,Old Saybrook,CT,6475,860-388-5785,41.3091825,-72.3819136,2014-04-21,,,,J1772
LPG,U-Haul,1200 Alabama St,Redlands,CA,92374,909-793-8448,34.0686121,-117.2082625,2014-05-02,,,,
ELEC,North Carolina State University - Research IV Building - Upper Lot,909 Capability Dr,Raleigh,NC,27606,919-513-7960,35.7724396,-78.6805847,2014-07-03,,,,J1772
ELEC,Twin City Wood Recycling,1606 W Oakland,Bloomington,IL,61701,309-827-9663,40.4732678,-89.0164628,2014-05-02,,,,J1772
E85,Cenex - Frontier Equity,1202 W Highway 24,Goodland,KS,67735,785-899-3681,39.3377561,-101.6912704,2013-09-30,,,FALSE,
ELEC,PACIFIC LUTH U,512 122nd St S,Tacoma,WA,98444,888-758-4389,47.1450424,-122.438942,2014-08-11,,,,J1772
ELEC,Westar Energy - Jeffrey Energy Center,25905 Jeffrey Rd,Saint Marys,KS,66536,,39.284595,-96.1150424,2013-11-30,,,,J1772
ELEC,Lake Oswego - 500 1st St,500 1st St,Lk Oswego,OR,97034,888-998-2546,45.420671,-122.663931,2014-08-11,,,,J1772
ELEC,Goodwin College,403 Main St,East Hartford,CT,6118,860-727-6756,41.7499912,-72.63935699999999,2014-06-03,,,,J1772
HY,Lawndale - APCI CEC Award,15606 Inglewood Ave.,Lawndale,CA,90260,,33.88939300000001,-118.360961,2014-06-11,,,,
ELEC,Whiskey Cake Kitchen & Bar - Plano,3601 Dallas Parkway,Plano,TX,75093,888-998-2546,33.048462,-96.830819,2014-08-11,,,,J1772
ELEC,Deep Ellum Foundation Center,2630 Commerce St,Dallas,TX,75226,888-998-2546,32.782665,-96.784796,2014-08-11,,,,J1772
ELEC,Ohlone College - Newark Campus,39399 Cherry Street,Newark,CA,94560,888-998-2546,37.516369,-122.003878,2014-08-11,,,,CHADEMO
CNG,Top Stop,2010 N Park Ave,Park City,UT,84060,435-649-3689,40.6624244,-111.5119959,2014-05-02,,HD,,
ELEC,MCDONALD SWLA,625 E Prien Lake Rd,Lake Charles,LA,70601,888-758-4389,30.1987038,-93.2123184,2014-08-11,,,,NEMA520 J1772
ELEC,CITY OF ST PAUL,1600 University Ave W,St Paul,MN,55104,888-758-4389,44.9553528,-93.1683197,2014-08-11,,,,NEMA520 J1772
E85,Oscar G Johnson Veterans Administration Hospital,325 East H St,Iron Mountain,MI,49801,,45.8114578,-88.0634629,2014-08-05,,,FALSE,
LPG,Chevron - Dublin,21320 San Ramon Valley Blvd,San Ramon,CA,94583,925-829-2112,37.7234646,-121.9417489,2014-05-02,,,,
CNG,Clean Energy - New Orleans International Airport,1017 Airline Dr,Kenner,LA,70062,866-809-4869,29.9816736,-90.2557033,2014-04-04,,MD,,
ELEC,UNLV,1092-1116 University Rd,Las Vegas,NV,89119,888-758-4389,36.1047277,-115.1389526,2014-08-11,,,,J1772
ELEC,IKEA - Frisco,7171 Ikea Dr,Frisco,TX,75035,888-998-2546,33.094181,-96.820495,2014-08-11,,,,J1772
E85,Citgo - PS Food Mart,918 N Wisner St,Jackson,MI,49202,517-782-9920,42.260169,-84.428596,2014-05-02,,,FALSE,
ELEC,TOWN LOS GATOS,133 S Santa Cruz Ave,Los Gatos,CA,95030,888-758-4389,37.2204018,-121.9852066,2014-08-11,,,,J1772
LNG,Clean Energy - San Antonio Flying J #737,1815 N Foster Rd,San Antonio,TX,78244,866-809-4869,29.4462035,-98.3618774,2014-05-02,,HD,,
ELEC,DES Garage,198 11th Ave SW,Olympia,WA,98501,888-998-2546,47.038194,-122.90192,2014-08-11,,,,J1772
ELEC,Lihue Civic Center - Piikoi Building - Public Access,4444 Rice St,Lihue,HI,96766,888-833-2148  808-693-7223,21.975096100000002,-159.3691417,2014-05-02,,,,J1772
ELEC,McGavock Nissan - Amarillo,4700 S Soncy Rd,Amarillo,TX,79119,806-354-3550,35.15933,-101.94,2014-04-21,,,,J1772
ELEC,Crown Nissan,300 E Cypress Ave,Redding,CA,96002,530-223-2177,40.571755,-122.366512,2014-04-21,,,,J1772
CNG,City of Rochester,945 Mount Read Blvd,Rochester,NY,14606,,43.169231,-77.661407,2014-04-04,,LD,,
ELEC,NATIONAL GRID,695 Main St,Lancaster,MA,1523,888-758-4389,42.4545217,-71.6725467,2014-08-11,,,,NEMA520 J1772
ELEC,CARCHARGING,1280 Demorest Rd,Columbus,OH,43204,888-758-4389,39.928299,-83.0899811,2014-08-11,,,,J1772
ELEC,"Fox Studio Operations- Pico West Parking - Level B1 - Space 535, 533",10201 Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.049833,-118.412734,2014-08-11,,,,J1772
E85,Lawrence Livermore National Laboratory,7000 East Ave,Livermore,CA,94551,,37.68122,-121.699,2014-08-05,,,FALSE,
ELEC,Victor Ashe Park,4901 Bradshaw Road,Knoxville,TN,37912,888-998-2546,35.98265,-83.993107,2014-08-11,,,,J1772
CNG,Ward - Castle Rock,3103 N Industrial Way,Castle Rock,CO,80104,720-941-2791,39.406906,-104.871667,2013-12-31,,HD,,
E85,Jerry's U-Save Conoco,211 Highway 9 S,Morris,MN,56267,320-589-4333,45.5807041,-95.909279,2014-04-04,,,FALSE,
ELEC,CARCHARGING,60 E Broadway,Bloomington,MN,55425,888-758-4389,44.8543221,-93.2426497,2014-08-11,,,,NEMA520 J1772
ELEC,Frito Lay,70 Ridgeland Rd,Rochester,NY,14623,585-783-5000,43.091201,-77.598061,2014-04-04,,,,J1772
LPG,Lavaca County Propane Co,385 Highway 77,Hallettsville,TX,77964,361-798-2581,29.4475569,-96.9417816,2013-02-28,,,,
ELEC,"Walgreens - Stockton, CA #10482",7850 West Ln,Stockton,CA,95210,800-663-5633,38.019796,-121.294277,2014-08-11,,,,J1772
ELEC,Autofair Nissan,34 Portsmouth Ave,Stratham,NH,3885,603-772-4961,43.0009026,-70.9209557,2014-04-21,,,,J1772
ELEC,Charles Hotel - Harvard Square,1 Bennett St,Cambridge,MA,2138,617-491-0298,42.372258,-71.122667,2013-10-31,,,,NEMA515 J1772
E85,Holiday Stationstore #3537,9087 Broderick Blvd,Inver Grove Heights,MN,55076,651-451-1760,44.8175265,-93.0446726,2014-04-04,,,FALSE,
ELEC,CITY OF TACOMA,2502 South Tyler Street,Tacoma,WA,98405,888-758-4389,47.2380547,-122.49671,2014-08-11,,,,J1772
CNG,AVSG - TF Green Airport,2000 Post Rd,Warwick,RI,2886,401-737-8222,41.7259,-71.4359,2014-02-05,,HD,,
ELEC,CARCHARGING,49 SE Park St,Dania Beach,FL,33004,888-758-4389,26.0514427,-80.142085,2014-08-11,,,,NEMA520 J1772
CNG,City of Milwaukee - Lincoln Avenue - Private Access,3921 W Lincoln Ave,Milwaukee,WI,53215,,43.001528,-87.964148,2013-10-31,,HD,,
E85,National Institutes of Health,9000 Rockville Pike,Bethesda,MD,20892,,39.004052,-77.101585,2014-08-05,,,FALSE,
ELEC,SC SHERIFFS OFC,2400 Chanticleer Ave,Santa Cruz,CA,95062,888-758-4389,36.9836133,-121.9787227,2014-08-11,,,,NEMA520 J1772
ELEC,Dick Smith Nissan,9940 Two Notch Rd,Columbia,SC,29223,803-256-6600,34.1110208,-80.8962597,2014-05-02,,,,J1772
ELEC,MOSSST GOLDENCO,676 Moss St,Golden,CO,80401,888-758-4389,39.7267952,-105.1756973,2014-08-11,,,,J1772
ELEC,Straub Nissan,205 Straub Dr,Triadelphia,WV,26059,304-232-3250,40.0593228,-80.5921883,2014-04-21,,,,J1772
E85,Kwik Trip #443,18290 Pilot Knob Rd,Farmington,MN,55024,651-463-8902,44.684312,-93.17615699999999,2014-05-02,,,FALSE,
CNG,Comfort Inn,102 Racer Dr,Cross Lanes,WV,25313,,38.4133233,-81.7986545,2013-05-31,,MD,,
ELEC,Shell Station 15886 - 756 W. Southern Ave.,756 W. Southern Ave,Mesa,AZ,85210,888-998-2546,33.393765,-111.848284,2014-08-11,,,,J1772
BD,Seymour Johnson Air Force Base,1825 Jabarrah Ave,Seymour Johnson AFB,NC,27531,,35.3505693,-77.9681544,2014-08-05,,,,
ELEC,CITYOFKISSIMMEE,300 E Monument Ave,Kissimmee,FL,34741,888-758-4389,28.2914295,-81.4041443,2014-08-11,,,,NEMA520 J1772
ELEC,Sheehy Nissan - Waldorf,2950 Crain Hwy,Waldorf,MD,20601,301-843-5300,38.6300237,-76.90558,2014-04-21,,,,J1772
CNG,OnCue Express #350,4419 Main St,Arkoma,OK,74901,405-338-8552,35.3214,-94.4414,2014-08-05,,HD,,
LPG,Superstop Citgo,2610 Darbytown Rd,Richmond,VA,23231,804-222-4310,37.479559,-77.351694,2013-02-28,,,,
E85,Kwik Trip #862,1090 N Washburn St,Oshkosh,WI,54904,920-303-5593,44.0088352,-88.58311900000001,2014-05-02,,,FALSE,
CNG,Borough of Paramus - Department of Public Works,1 Jockish Sq,Paramus,NJ,7652,,40.92774,-74.068172,2014-07-03,,LD,,
CNG,Clean Energy - City of Atlantic City,1100 N Albany Ave,Atlantic City,NJ,8401,866-809-4869  562-493-2804,39.364482,-74.47189399999999,2014-06-03,,HD,,
ELEC,Cracker Barrel 6 Harriman,1839 South Roane Street,Harriman,TN,37748,888-998-2546,35.90628,-84.592109,2014-08-11,,,,CHADEMO J1772
ELEC,TVHS,101-123 TN-268,Murfreesboro,TN,37130,888-758-4389,35.9107251,-86.3833737,2014-08-11,,,,J1772
E85,4 Seasons Co-op,520 Vander Horck St,Britton,SD,57430,605-448-2231,45.7912675,-97.7466251,2013-11-30,,,TRUE,
ELEC,SAN JOSE,44 S 4th St,San Jose,CA,95112,888-758-4389,37.3368338,-121.8861582,2014-08-11,,,,NEMA520 J1772
LPG,United Fuel Co,536 N Ohio Ave,Rantoul,IL,61866,217-892-2083,40.3166396,-88.1573623,2013-02-28,,,,
ELEC,Southwest Green Building Center,5620-L Venice Ave NE,Albuquerque,NM,87113,505-821-6259,35.18943,-106.58787,2014-02-05,,,,NEMA520
LPG,Thompson Gas,1822 Albany Hwy,Dawson,GA,39842,229-995-2933,31.7572691,-84.4282987,2013-03-31,,,,
ELEC,NRG eVgo - Hooman Nissan,1800 E Spring St,Long Beach,CA,90755,877-455-3833,33.811155,-118.169388,2014-08-05,,,,CHADEMO
ELEC,Marcotte Ford,1025 Main St,Holyoke,MA,1040,413-536-1900,42.181249,-72.629347,2014-04-04,,,,J1772
E85,Shell,120 Middlebelt Rd,Garden City,MI,48135,734-522-6840,42.3116119,-83.330089,2014-04-04,,,FALSE,
E85,Blodgett Foodmart - Shell,1700 S Waverly Rd,Lansing,MI,48917,517-322-3070,42.7137504,-84.60304289999999,2014-05-02,,,FALSE,
ELEC,Spartanburg Administration Building,366 N Church St,Spartanburg,SC,29303,843-743-6736,34.9558899,-81.937331,2012-12-31,,,,J1772
ELEC,IMAGINE PARK,801 Broadway,San Diego,CA,92101,888-758-4389,32.715396,-117.157136,2014-08-11,,,,J1772
ELEC,NRG eVgo - Black Walnut Cafe,955 W Stacy Rd,Allen,TX,75013,877-455-3833,33.129322,-96.675614,2014-07-03,,,,J1772
LPG,Custer Gas Service,Highway 385 S,Custer,SD,57730,605-673-4665  888-807-4899,36.836289,-102.518134,2013-02-28,,,,
LPG,Ferrellgas,15559 Foothill Blvd,Fontana,CA,92335,909-823-0675,34.1065094,-117.4643954,2014-05-02,,,,
ELEC,CPSE-SATX,11505 N w Loop 1604,San Antonio,TX,78253,888-758-4389,29.494381,-98.7053909,2014-08-11,,,,J1772
ELEC,Walgreens ,5158 N Lincoln,Chicago,IL,60625,847-577-3575,41.9757,-87.692813,2013-12-31,,,,J1772
E85,St Louis Veterans Affairs Medical Center - Jefferson Barracks Division,1 Jefferson Barracks Dr,St. Louis,MO,63125,,38.5091961,-90.2894349,2014-08-05,,,FALSE,
ELEC,University of Hawaii - Lower Campus Parking Garage,2500 Campus Rd,Honolulu,HI,96822,650-845-2869,21.300702,-157.8176773,2014-05-02,,,,J1772 NEMA520
ELEC,GROUP A,431 Prater Way,Sparks,NV,89431,888-758-4389,39.5404337,-119.7490297,2014-08-11,,,,J1772
ELEC,Levi Plaza Garage,101 Lombard St,San Francisco,CA,94111,888-758-4389,37.80383301,-122.404,2012-09-30,,,,NEMA515 J1772
E85,Valero Corner Store #1062,11003 Culebra Rd,San Antonio,TX,78253,210-688-0845,29.496651,-98.709835,2013-11-30,,,FALSE,
E85,Propel Fuels - Shell,151 Main St,Placerville,CA,95667,530-622-3113,38.7276478,-120.8045424,2013-11-30,,,FALSE,
ELEC,BAYSHORE TECH,3600 Bridge Pkwy,Redwood City,CA,94065,888-758-4389,37.5369736,-122.2540527,2014-08-11,,,,J1772
E85,North Carolina DOT,7901 District Dr,Charlotte,NC,28213,,35.2710579,-80.734363,2013-06-30,,,FALSE,
ELEC,FAIRFAX,142 Bolinas Rd,Fairfax,CA,94930,888-758-4389,37.9851489,-122.5906981,2014-08-11,,,,NEMA520 J1772
BD,Camp Lejeune Marine Corps Base,1070 Michael Rd,Camp Lejeune,NC,28542,,34.672015,-77.329518,2014-08-05,,,,
CNG,Kansas City Water Services Department,7600 E Front St,Kansas City,MO,64120,,39.1298599,-94.49199899999999,2014-06-03,,HD,,
ELEC,HUNTINGTONBEACH,1128 Pacific Coast Hwy,Huntington Beach,CA,92648,888-758-4389,33.6573906,-118.0029755,2014-08-11,,,,J1772
LPG,V-1 Propane,534 Grand Ave,Arco,ID,83213,208-527-3522,43.6329906,-113.3056489,2014-05-02,,,,
E85,Fort Meade Auto Center,3240 Fort Meade Rd,Laurel,MD,20724,301-490-8800,39.0911544,-76.7745604,2014-08-05,,,FALSE,
ELEC,Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,209-820-6000,37.759931,-121.463173,2014-04-21,,,,J1772
LPG,Country Gas Inc,1281 Highway 66 E,Tijeras,NM,87059,505-281-9228,35.095889,-106.276378,2013-02-28,,,,
E85,North Lake Country Store - Marathon,20941 N Territorial Rd,Chelsea,MI,48118,734-562-9050,42.3827412,-84.0158189,2014-05-02,,,FALSE,
CNG,County of Riverside,271 N Spring St,Blythe,CA,92225,,33.6135531,-114.5983392,2014-05-02,,LD,,
LPG,City of Haltom,2200 Higgins Ln,Haltom City,TX,76111,,32.7919569,-97.284843,2013-12-31,,,,
LPG,Empiregas,3225 Ruckriegel Pkwy,Jeffersontown,KY,40299,502-267-5452,38.200046,-85.559333,2014-07-03,,,,
ELEC,City of Rancho Cucamonga - Red Hill Community Park,7484 Vineyard Ave,Rancho Cucamonga,CA,91730,909-477-2700,34.11787,-117.611,2013-12-31,,,,J1772
LPG,Tommy Carr Tire & Auto Service Inc,196 E Butler Ave,Chalfont,PA,18914,215-822-7379,40.3010112,-75.1763788,2014-08-05,,,,
ELEC,BAYSHORE TECH,1300 Island Drive,Redwood City,CA,94065,888-758-4389,37.5373803,-122.2562778,2014-08-11,,,,J1772
ELEC,Shell Station 13650 - 20210 N. Cave Creek Road,20210 N. Cave Creek Road,Phoenix,AZ,85024,888-998-2546,33.67,-112.031515,2014-08-11,,,,J1772
E85,Armada Fuel Stop - Sunoco,16567 32 Mile Rd,Armada,MI,48005,586-752-2210,42.805853,-82.96314600000001,2014-05-02,,,FALSE,
ELEC,CBRE Parking Garage 1,5801 Tennyson Parkway,Plano,TX,75024,888-998-2546,33.073378,-96.822652,2014-08-11,,,,J1772
ELEC,Clear Lake Nissan,2150 Gulf Fwy,League City,TX,77573,281-557-5300,29.485334,-95.10187,2014-04-21,,,,J1772
ELEC,John Sisson Motors,470 Washington Rd,Washington,PA,15301,724-223-8600,40.189231,-80.2135373,2014-04-21,,,,J1772
ELEC,DUVALL FIRE D45,15600 1st Ave NE,Duvall,WA,98019,888-758-4389,47.7413216,-121.9840469,2014-08-11,,,,NEMA520 J1772
E85,Holiday Stationstore #434,7700 34 Ave S,Minneapolis,MN,55450,612-727-1512,44.8971962,-93.2229971,2014-08-05,,,FALSE,
ELEC,PALO ALTO USD,25 Churchill Ave BuildingD,Palo Alto,CA,94306,888-758-4389,37.434537,-122.153346,2014-08-11,,,,J1772
ELEC,CPSE-SATX,1918 SW Military Dr,San Antonio,TX,78221,888-758-4389,29.3565695,-98.5236271,2014-08-11,,,,J1772
LPG,Young's - U-Haul,1219 Magnolia Ave,Port Neches,TX,77651,409-727-5312,29.981866,-93.966126,2013-02-28,,,,
ELEC,Cracker Barrel 565 Kimball,550 Kimball Crossing Drive,Kimball,TN,37347,888-998-2546,35.039625,-85.684444,2014-08-11,,,,CHADEMO J1772
ELEC,Don Williamson Nissan,310 Western Blvd,Jacksonville,NC,28546,910-353-7700,34.761943,-77.381529,2014-05-02,,,,J1772
CNG,Oklahoma Natural Gas - Shawnee Service Center,1444 N Kickapoo St,Shawnee,OK,74801,888-609-2410  800-664-5463,35.3461571,-96.9299479,2014-08-05,,MD,,
ELEC,Westport Town Hall,110 Myrtle Avenue,Westport,CT,6880,800-663-5633,41.1450945,-73.3599921,2014-08-11,,,,J1772
ELEC,Overtown Transit Village Parking Garage,701 NW 1st Ct,Miami,FL,33136,786-469-2052,25.7808,-80.1969,2012-06-25,,,,NEMA520
E85,Cenex Convenience Store & Car Wash,1601 9th Ave SE,Watertown,SD,57201,605-886-2271,44.8900867,-97.0895384,2013-11-30,,,TRUE,
LPG,Fick & Son's,113 Fig St,Grayling,MI,49738,989-348-7647  800-292-9295,44.663819,-84.718992,2014-05-02,,,,
LPG,U-Haul,16405 I-45 N,Houston,TX,77090,281-440-5113,30.005355,-95.4270552,2013-12-31,,,,
ELEC,Premier Nissan,1120 W Capitol Expy,San Jose,CA,95136,408-978-1234,37.275144,-121.877656,2014-06-03,,,,J1772
E85,Sunoco,2017 Livernois Rd,Troy,MI,48083,248-362-0661,42.552503,-83.14761399999999,2014-05-02,,,FALSE,
E85,Fast Eddie's,8362 W State Rd 56,West Baden,IN,47469,812-936-4409,38.560108,-86.614011,2014-07-02,,,TRUE,
LPG,Luke Brothers Inc,99 Luke Brothers Dr,Calera,OK,74730,580-434-5480,33.9061738,-96.4659061,2014-08-05,,,,
